conf,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,c_13,c_14,c_15,c_16,c_17,c_18,c_19,c_20,c_21,c_22,c_23,c_24,c_25,c_26,c_27,c_28,c_29,c_30,c_31,c_32,c_33,c_34,c_35,c_36,c_37,c_38,c_39,c_40,c_41,c_42,c_43,c_44,c_45,c_46,c_47,c_48,c_49,c_50,c_51,c_52,c_53,c_54,c_55,c_56,c_57,c_58,c_59,c_60,c_61,c_62,c_63,c_64,c_65,c_66,c_67,c_68,c_69,c_70,c_71,c_72,c_73,c_74,c_75,c_76,c_77,c_78,c_79,c_80,c_81,c_82,c_83,c_84,c_85,c_86,c_87,c_88,c_89,c_90,c_91,c_92,c_93,c_94,c_95,c_96,c_97,c_98,c_99
conf_354,-0.14720803,-0.023285128,0.054911543,-0.048612863,-0.018301677,0.06773139,0.2033499,0.15431459,-0.17448954,-0.0122864405,0.16094387,0.21991156,-0.12920351,0.0712534,-0.25291726,0.15092999,0.042124264,0.069180585,-0.15614493,0.10967276,-0.049879123,-0.123526365,0.007927861,-0.14225046,0.16701952,0.15561229,-0.14977814,-0.18145648,-0.10952328,0.0005691827,0.026582722,-0.18994126,0.027648604,0.11470775,-0.20688753,-0.14941251,-0.20412321,-0.053410195,-0.18332252,0.022360573,-0.11872768,-0.15950854,-0.17153275,-0.052383948,-0.17391166,-0.08099836,-0.2781535,0.16156428,0.12145331,0.010986167,0.103111304,0.043233465,-0.19334227,-0.16189575,-0.11588594,0.12070914,0.23714992,0.026845876,-0.15402344,0.111845925,-0.10914049,-0.21389244,-0.21314599,-0.070497625,0.11206016,-0.11615011,0.23181826,0.1277968,-0.008503904,0.06345407,-0.11477117,0.021540353,-0.039901327,-0.1670713,0.164917,-0.17349645,-0.14904124,0.13442338,0.06131366,0.08365852,0.16691825,-0.0037824046,-0.10587497,0.17928259,0.12909883,0.18499176,-0.015628915,-0.061085697,0.051726107,-0.12594491,0.10715795,-0.12338194,-0.16169348,0.06008969,0.08247189,-0.10492843,-0.16212721,0.19413549,-0.13703108,-0.07813626
conf_355,-0.093225256,-0.016552653,0.060715344,0.1448283,0.19858387,0.035064414,0.21307604,0.082929015,-0.068017714,-0.2166149,0.14980748,0.1198466,-0.09992305,0.14323696,-0.17731279,0.12953405,0.04434469,-0.28087094,-0.18954672,0.078143604,0.19869019,-0.11181085,0.058602348,-0.14408016,0.12451155,0.124647535,-0.14056893,-0.13877822,-0.12704816,-0.04318853,-0.06905312,-0.17743365,-0.024465716,0.29998633,-0.24735129,-0.11425814,-0.10281143,-0.06038275,-0.14370824,0.13711393,-0.10380634,-0.020221068,0.0036273184,-0.015580971,-0.04137442,-0.16511278,-0.1494081,0.06187424,0.18148865,0.106194444,0.13039924,0.06555701,-0.1291409,-0.08603623,-0.1275056,0.0860557,0.2272011,0.087359816,0.02331478,0.04084259,-0.09980181,-0.16910064,-0.07679705,-0.07153211,0.22844508,-0.08943187,0.16371599,0.11348997,0.101033695,-0.036044266,-0.18525395,-0.14664352,0.009175473,-0.16783518,0.16907221,0.1380718,-0.1736421,0.064438485,0.19549322,0.09500592,0.11710045,0.019427696,-0.19111049,0.13820298,0.056856796,0.13465719,0.04677156,-0.052047618,0.007823977,-0.1353916,0.17296018,-0.10079037,-0.1949314,0.06871369,0.04171205,-0.086160734,-0.13055062,0.113913454,-0.14907485,-0.026554646
conf_356,-0.08137989,-0.05539328,0.01940611,0.058381703,0.19782162,0.121153615,0.19097897,0.109576784,-0.12307529,-0.13075833,0.18254541,0.23996021,-0.16606215,0.108168356,-0.20793854,0.18491316,-0.07244669,0.055104304,-0.07326676,0.06014088,-0.06669066,-0.1566477,0.08161858,-0.079255305,0.11790341,0.11169552,-0.112985454,-0.0886678,-0.14581934,0.06309303,-0.029343674,-0.1368133,0.023124877,0.0656928,-0.16894104,-0.15976772,-0.16840112,-0.09044351,-0.16489655,0.087446325,-0.039997067,-0.08821175,-0.11590603,-0.12499546,-0.13370791,-0.2150431,-0.11964754,0.106060915,0.23831724,0.08324505,0.19028077,0.14222008,0.017053396,-0.06470199,-0.121155255,0.10669346,0.13691948,0.18356259,-0.122019604,0.10766376,-0.13991933,-0.1126204,-0.08186407,-0.05205339,0.1179882,-0.23153238,0.14670685,0.16140164,-0.020851862,0.16443874,-0.107470155,0.22499706,-0.10564182,-0.25013486,0.22084555,0.006208954,-0.1505683,0.11406239,0.18025063,0.08583993,0.10057267,0.20478754,-0.07551266,0.097806305,0.09424459,0.18892276,-0.13700578,-0.17181535,-0.056201816,-0.18361826,0.091992974,-0.26456365,-0.14019127,0.061105248,0.14407645,-0.15783924,-0.05632473,0.090383895,-0.17233543,-0.13876759
conf_357,-0.07846308,-0.1490805,0.17443271,-0.10004983,0.16388161,0.13198528,0.15872884,0.16331798,-0.12318508,-0.09138058,0.14969423,0.14311159,-0.23397522,0.1625647,-0.1068895,0.08901219,0.1403646,-0.19976738,-0.09794464,0.10100419,-0.14509344,-0.19168027,0.16818492,-0.24686621,0.086498365,0.18391626,-0.09916241,-0.10419722,-0.15966685,0.10503008,-0.025219318,-0.1762494,-0.014948182,0.15929,-0.3222365,-0.24442354,-0.19194108,-0.108459644,-0.085636765,0.025868675,-0.075798824,-0.11423708,-0.1465567,-0.09623317,-0.20826349,-0.19734384,-0.048614487,0.09152316,0.20891087,0.19644181,0.2236101,0.13690875,-0.0830432,-0.19902967,-0.2002171,0.18123372,0.25886667,0.18156943,-0.16423714,0.15697472,-0.2295062,-0.24173999,-0.03577164,-0.053194586,0.16391969,-0.1786055,0.27767608,0.20111477,0.08676853,0.14833699,-0.19299261,-0.037418254,-0.008619092,0.009686987,0.20710771,0.15977298,-0.12844014,0.09762495,0.21126282,0.05780214,0.1669029,-0.02891362,-0.22790323,0.18012902,0.27158895,0.08452365,-0.0898243,-0.1860307,0.047887925,-0.16233096,0.08590738,0.10603355,-0.12736443,0.23439625,0.15843675,-0.16019689,-0.172584,0.0471292,-0.0817083,-0.078160346
conf_358,-0.17329514,-0.087241225,0.18000111,0.0036892258,0.11632552,0.14255288,0.22297493,0.09063418,-0.04497001,0.11901124,0.10842657,0.11418592,-0.11829942,0.11419895,-0.206712,0.18969959,0.2172988,-0.009497759,-0.043495364,-0.023870446,0.046406586,-0.11243813,-0.038786594,-0.074319504,0.12787682,0.105348885,-0.14679793,-0.06211657,-0.11870982,0.14720911,-0.028411832,-0.095050514,0.13691193,0.18104951,-0.057671506,-0.12090591,-0.19319075,-0.09619167,-0.109230235,0.13280368,-0.067762055,-0.118783034,-0.107983686,-0.1130724,-0.023762092,-0.18560307,-0.21394002,-0.004966468,0.2406102,0.06850412,0.13870521,0.03335581,-0.17603438,-0.12990652,-0.093443155,0.035335753,0.19600195,0.112725526,-0.12506688,0.14854571,-0.10757189,-0.09412293,-0.13100524,-0.16665135,0.16177528,-0.20800857,0.18809643,0.13398883,-0.038129132,0.07729136,-0.13407229,0.069763064,-0.028458301,-0.10169581,0.19231755,0.03493018,-0.12225301,0.2019839,0.09213924,0.09100118,0.1659943,0.07809268,-0.115456685,0.14590277,0.07597521,0.1498174,-0.0945167,-0.12259595,-0.08131188,-0.06843744,0.13669929,-0.117807955,-0.18217245,0.14082816,0.055829987,-0.1427829,-0.15972857,0.23737456,-0.13850713,-0.12627041
conf_359,-0.12337682,-0.13174489,0.22703516,-0.10865478,0.20325477,0.1306229,0.054658886,0.14157163,-0.1989229,0.00845313,0.12968001,0.10214791,-0.17464308,0.11982811,-0.14507401,0.20408647,-0.00033557482,-0.09250791,-0.29173708,0.19137776,-0.05931919,-0.15030964,0.15431726,-0.27262604,0.2036446,0.20666979,-0.16546288,-0.20577194,-0.24856219,0.03541954,0.19340603,-0.31123978,-0.13072221,0.1585533,-0.20978868,-0.21809809,-0.20716918,-0.1799657,-0.2292,0.12766065,-0.14395227,-0.17650393,-0.084310815,-0.12172268,-0.15090372,-0.11869959,-0.13566042,0.2233126,0.2535543,0.123136684,0.16573608,0.16702437,-0.15626049,-0.23388524,-0.17683357,0.1550499,0.25290167,0.25891027,-0.14140885,0.1527517,-0.20626144,-0.26708573,-0.19768254,-0.072572544,0.23385566,-0.07819534,0.24408959,0.20064801,-0.029247582,0.20019569,-0.20792624,-0.15806456,-0.14572096,-0.14788114,0.16673343,0.13165429,-0.24446692,0.15270814,0.16128752,0.15081516,0.19691859,-0.102885365,-0.18933007,0.17194596,0.20466542,0.20579089,-0.22879873,-0.13467611,-0.12686497,-0.17559479,0.25722575,-0.034234256,-0.26569682,0.174698,0.15444633,-0.20029481,-0.2227913,0.008764856,-0.18372431,0.0036802888
conf_360,-0.18245968,-0.15930682,0.012916557,0.08409499,0.21352038,0.06495445,0.20968498,0.18912484,-0.15177977,-0.18467487,0.10252748,0.11689468,-0.11385778,0.17331485,-0.12771891,0.2304357,-0.11486042,-0.12198888,-0.17382178,0.13675018,-0.029437464,-0.16205904,0.12719356,-0.20180258,0.14009932,0.18517476,-0.2206776,-0.12694347,-0.15283236,-0.03456163,0.08183848,-0.093304075,0.19700395,0.1664177,-0.1367544,-0.21570663,-0.18890284,-0.12996987,-0.18822843,0.29656786,-0.046281744,-0.0853535,-0.11901117,-0.135614,-0.17689009,-0.17474057,-0.16492982,0.15613838,0.11012967,0.13766547,0.16028284,0.092372596,-0.11664519,-0.14054024,-0.16092466,0.19921963,0.23769887,0.120515086,-0.07420632,0.10245569,-0.0646588,-0.13864425,-0.12333926,-0.28120974,0.16027401,-0.12273221,0.123664886,0.13915905,-0.07557393,0.069547914,-0.20851327,0.023742748,-0.05575475,-0.15502653,0.15937357,-0.015411388,-0.117032185,0.060378246,0.0148612615,0.12572733,0.13415395,0.05368725,-0.03195838,0.20520426,0.15535429,0.111909956,-0.09665081,-0.15854165,-0.08948155,-0.18357782,0.09045049,-0.1251447,-0.24146648,-0.017859062,0.122641146,-0.24017188,-0.163848,0.12281711,-0.15740706,-0.13339147
conf_361,-0.13372213,-0.11185192,-0.05051898,-0.0032955764,0.20597064,0.095626324,0.2652711,0.11192049,-0.06937709,-0.080197334,0.20658122,0.15586051,-0.035656445,0.10273153,-0.0604367,0.13084334,0.14081775,0.050762746,-0.22483693,0.005038937,0.2143682,-0.210307,0.12555715,-0.18750624,0.13663107,0.13705067,-0.0747635,-0.18091017,-0.10355156,-0.17168626,-0.0023723016,-0.20744444,-0.12007242,0.3112645,-0.15403855,-0.07363949,0.04934052,-0.1598806,-0.07993023,0.1996774,-0.013162075,-0.14650354,-0.018774603,0.053582996,-0.1218065,-0.19612348,-0.1198396,-0.02328374,0.2030108,0.119756125,0.11147249,0.1705389,-0.22473389,-0.1534814,-0.14417215,0.09542244,0.13057202,0.18512404,-0.12172696,0.16478875,-0.1606155,-0.10900625,0.015448118,-0.25318664,0.12657207,-0.23455197,0.1387608,0.17079633,-0.14527719,0.034570828,-0.14429468,-0.31294483,-0.066070035,-0.08222839,0.18566144,0.2056558,-0.19508868,0.037503365,0.18771683,0.1679396,0.14183547,0.013378526,-0.21050137,0.2041575,0.12375633,0.15517366,-0.14336848,-0.18738069,0.00019650141,-0.08215305,0.0631331,-0.18122926,-0.2527073,0.1710264,0.11255774,-0.05633507,-0.13009468,0.13656896,-0.05492037,-0.085461855
conf_362,-0.18800025,-0.18503533,0.085677154,0.027274262,0.23945752,0.12820579,0.2264272,0.19295737,-0.13542622,0.013609463,0.15757932,0.2456363,-0.17756628,0.19396317,-0.20949376,0.20619056,-0.07052553,0.01619327,-0.22247015,0.123766266,-0.076920934,-0.0901585,0.17554279,-0.27804905,0.1855078,0.26549608,-0.20551415,-0.16918051,-0.16272481,0.17886208,0.124856696,-0.22206496,0.09769838,0.23567791,-0.08150676,-0.22631353,-0.1968397,-0.19911642,-0.19541675,0.12816904,-0.16615137,-0.203847,-0.20916733,-0.1697923,-0.19740269,-0.22555058,-0.053728696,0.17658253,0.23015298,0.1484105,0.12375599,0.10278128,-0.086107485,-0.25202724,-0.29848513,0.1299538,0.26959687,0.1552698,-0.19644417,0.19359547,-0.11601466,-0.16160196,-0.1537672,-0.1436436,0.28398332,-0.08115014,0.20522694,0.18027887,-0.23009166,0.1278488,-0.20431885,0.1542717,-0.24330679,-0.2703676,0.24548008,-0.07491022,-0.21914075,0.15103792,-0.0123795,0.17807253,0.1299987,-0.17815547,-0.19381863,0.18721561,0.18170804,0.23528308,-0.19190405,-0.24260761,-0.11550703,-0.21712415,0.17914307,-0.1538061,-0.20124681,0.16565421,0.18130112,-0.26200494,-0.21376868,0.18818639,-0.23977715,-0.17703736
conf_363,-0.100215875,-0.1566977,0.07983016,-0.0052013,0.10015225,0.0076668533,0.19978154,0.11671547,-0.13347559,-0.13692227,0.055660207,0.069254756,-0.20035298,0.12652214,-0.15748046,0.20067212,0.112578735,0.018023869,-0.17888193,-0.04596247,0.10037494,-0.12834802,0.16363212,-0.19004935,0.14233002,0.12253717,-0.16315866,-0.23867661,-0.07303924,0.02756785,0.08928118,-0.25087914,-0.108332254,0.21663871,-0.22841112,-0.0686929,-0.03022701,-0.112592064,-0.13494767,0.17511488,-0.1268211,-0.21756971,-0.07488432,-0.05931278,-0.13904656,-0.17878868,-0.15290079,0.09845291,0.2958532,0.07731,0.12703757,0.051124495,-0.010476856,-0.07391321,-0.17380796,0.17100078,0.22953497,0.14803883,-0.03443638,0.103442766,-0.11738075,-0.14507563,0.004172786,-0.09644785,0.19789092,-0.11212612,0.18984637,0.23427002,0.030128075,0.057736903,-0.12214827,-0.04335917,-0.07830952,-0.16466829,0.21472862,0.16307585,-0.17957558,0.16148555,0.08294639,0.11823194,0.166792,-0.14367983,-0.21074541,0.23566169,0.08499859,0.15953909,-0.050440606,-0.08248123,-0.006872882,0.012558642,0.17280139,-0.13095777,-0.2302275,0.14343949,0.06911124,-0.1139298,-0.18107925,0.12766016,0.013603464,0.08721331
conf_364,-0.15173909,-0.117014825,0.13825607,0.10573059,0.21148829,0.15848543,0.24871102,0.12164695,-0.06736801,-0.02923229,0.19215353,0.23200151,-0.11598859,0.10557426,-0.1367841,0.14600748,-0.07296105,-0.114115395,-0.083138995,0.05573992,-0.020462979,-0.16921411,0.1402423,-0.122738466,0.1877915,0.18622565,-0.15590663,-0.2149184,-0.10056794,-0.0501998,0.04391258,-0.14824225,0.14870155,0.12536314,-0.110335045,-0.10031782,-0.11893791,-0.04257413,-0.06404216,0.0848083,-0.15625973,-0.16960521,-0.18135859,-0.07932966,-0.13380274,-0.21048339,-0.093618795,0.070260435,0.15842427,0.15553024,0.12672238,0.046326734,0.043144155,-0.1281606,-0.12254387,0.12539817,0.22596666,0.13977584,-0.0068257605,0.113330886,-0.0881313,-0.10621092,-0.13731825,-0.13302264,0.099561304,-0.1235358,0.15567662,0.06154183,0.017471436,0.08775798,-0.1547585,-0.07128094,0.02697002,-0.13981225,0.09464719,0.09361011,-0.17553936,0.13385828,0.15149619,0.09658607,0.0625243,0.047328237,-0.11881863,0.1635856,0.053375132,0.17695475,-0.121238455,-0.12120561,-0.09743278,-0.15698028,0.1317673,-0.24173754,-0.19193769,0.09587561,0.13801858,-0.11203503,-0.21551812,0.042919632,-0.16667499,-0.21924898
conf_365,-0.0938198,-0.17914414,0.09772439,0.15065925,0.17421946,0.16300093,0.19242166,0.14322527,-0.115589395,-0.01614266,0.13474914,0.17632686,-0.17965378,0.1270889,-0.06590996,0.15143357,0.16175883,0.018253783,-0.20135608,-0.05039947,0.081334,-0.21448275,0.1370922,-0.14411803,0.17186135,0.21273628,-0.17205934,-0.11843432,-0.10013685,-0.052481994,0.14551668,-0.15748554,-0.09179011,0.17186122,-0.16338348,-0.16843559,-0.04806864,-0.18196622,-0.13382436,0.101209044,-0.21848552,-0.22420995,-0.12918007,-0.07413883,-0.1460056,-0.22610031,-0.078128144,0.15847653,0.24715476,0.19089621,0.15220429,0.046968885,-0.19933367,-0.1362594,-0.23666075,0.08526609,0.21799803,0.19350582,-0.18159701,0.19459838,-0.12804078,-0.20520219,-0.14846343,-0.12900524,0.234812,0.0002292562,0.23380792,0.1370966,-0.028976725,0.11557344,-0.15292342,-0.08118791,-0.11476849,-0.20317191,0.11089229,0.030913986,-0.14509822,0.18183881,0.14663392,0.18769115,0.13254333,-0.04933242,-0.19075187,0.1539209,0.060506873,0.18659139,-0.050080154,-0.19632354,-0.16888572,-0.142347,0.08819073,-0.21022385,-0.20934342,0.08360885,0.06503517,-0.11693886,-0.19430839,0.017046435,-0.07173417,-0.08678112
conf_366,-0.19640641,-0.09534028,0.10637197,-0.06344955,0.2407952,0.0494448,0.12558,0.18482162,-0.22843239,-0.038861215,0.18096,0.23929578,-0.12085292,0.16944398,-0.19209814,0.15622923,-0.17644005,0.042979475,-0.15523417,0.12375461,-0.1885407,-0.13152401,0.06767845,-0.24407259,0.24089263,0.109750904,-0.15395525,-0.10231475,-0.20380667,0.06400094,0.05810074,-0.18039317,0.19277777,0.059930183,-0.10574158,-0.11056258,-0.09651936,-0.25159356,-0.22993766,0.05363863,-0.14947574,-0.105381764,-0.18457931,-0.058272056,-0.1506159,-0.2351679,-0.18561585,0.14212547,0.11061214,0.15021107,0.19899966,0.16768709,-0.12165115,-0.20485862,-0.1919627,0.18505368,0.23678172,0.23161025,-0.24247335,0.16057792,-0.263438,-0.18326427,-0.04636631,-0.24993365,0.20440146,-0.13423076,0.24237567,0.17540401,-0.111893795,0.16584376,-0.12065326,0.23247203,-0.09012112,-0.27985135,0.17514803,-0.0654982,-0.12656663,0.15200348,0.17356218,0.1324603,0.22829095,-0.11105891,-0.09258723,0.1597822,0.1535218,0.22167298,-0.121605,-0.08570511,-0.15435028,-0.19667782,0.22438745,-0.18282944,-0.087553084,0.17268375,0.10852507,-0.19464028,-0.12343184,0.23821416,-0.19138074,-0.16885401
conf_367,-0.16493928,-0.09326632,0.15153956,0.09174055,0.07820275,0.01601857,0.19963086,0.12086132,-0.13918468,-0.22339392,0.19374663,0.15978992,-0.1701239,0.14329123,-0.26809418,0.123937875,-0.026718367,-0.06164986,-0.20488651,0.026873762,-0.035391357,-0.30022198,0.1288136,-0.14977303,0.2090252,0.21511959,-0.15013313,-0.13743287,-0.09222408,0.10485594,0.0018445468,-0.17915154,-0.14261234,0.24370171,-0.13084617,-0.09169314,-0.017114908,-0.18574771,-0.123152114,0.18100463,-0.14800285,-0.117090784,-0.06722411,0.012846052,-0.1654341,-0.17125557,-0.1652588,0.1825755,0.20410258,0.14814031,0.1623072,0.10149651,-0.19529663,-0.21555914,-0.117706195,0.17423977,0.19132179,0.10373623,-0.097782455,0.16315414,-0.1303101,-0.16948174,0.049878117,-0.17566389,0.23219314,-0.1428986,0.23974241,0.08730669,0.0280405,0.18483266,-0.19959277,-0.06234057,-0.01231867,-0.17558801,0.14695582,0.21775308,-0.20317128,0.11650935,0.16810744,0.181545,0.12326682,0.056529984,-0.21210778,0.20154524,0.17786233,0.17079918,-0.12373894,-0.07974561,0.014561299,-0.17019409,0.16589127,-0.04816034,-0.16825855,0.15795797,0.12286149,-0.23581766,-0.100339934,0.075935826,-0.116338655,-0.0017738861
conf_368,-0.13147798,-0.25031826,0.2047996,0.008297897,0.16859677,0.086156696,0.20041536,0.19673587,-0.105783,-0.019096704,0.21112275,0.19751208,-0.16026635,0.28013626,-0.11677819,0.20677073,-0.00071183377,0.21871005,-0.16071357,0.039689735,-0.13005807,-0.16880806,0.013681926,-0.21434864,0.22287382,0.11178439,-0.15558848,-0.20997834,-0.23858494,0.009480469,-0.018018931,-0.16456194,0.17249583,0.22125578,-0.08244544,-0.21439447,-0.1576158,-0.13307814,-0.16703454,0.037370313,-0.1336186,-0.14512794,-0.14061293,-0.14253187,-0.15189782,-0.2461068,-0.086041644,0.15952142,0.089272894,0.23314054,0.2352809,0.092204705,0.03253124,-0.15133148,-0.26046446,0.19429366,0.234148,0.20685515,-0.1887817,0.2773064,-0.11642961,-0.19024654,-0.021981455,-0.06702132,0.2300921,-0.15921623,0.23665707,0.12825881,-0.13933682,0.1929684,-0.19874679,0.16982242,-0.2617874,-0.20071378,0.1605509,-0.08074598,-0.16905855,0.112108,0.12159259,0.21881546,0.20422198,-0.115015015,-0.12211994,0.25634992,0.25019857,0.16273642,-0.06820683,-0.13808313,-0.17770582,-0.12267926,0.23293547,-0.15005265,-0.102476105,0.05091663,0.07298442,-0.2472746,-0.2937985,0.07339532,-0.2707711,-0.18699943
conf_369,-0.16504265,-0.040123444,0.16087295,-0.091296114,0.059318423,0.10547898,0.21920325,0.07708922,-0.18283759,-0.05998672,0.1902047,0.19654748,-0.09438359,0.12477217,-0.12226303,0.16813469,0.13859092,0.06497752,-0.22303064,-0.01806849,0.10876773,-0.21866317,0.23004074,-0.1573889,0.22911632,0.14530213,-0.157443,-0.16895236,-0.09881622,-0.12059382,0.04709628,-0.18758325,-0.07299295,0.29362553,-0.23322634,-0.035096798,-0.08013454,-0.019947007,-0.18583162,0.20459005,-0.09585492,-0.15377872,-0.061486956,-0.061149303,-0.14604028,-0.1977387,-0.12140511,0.0486535,0.21122494,0.1668512,0.09176006,0.07398661,-0.16848436,-0.13616666,-0.16833481,0.13774793,0.2361256,0.16520171,0.022942578,0.20727982,-0.11776274,-0.20387255,-0.04529553,-0.19404757,0.14846331,-0.10278885,0.18861277,0.17568925,0.18926315,0.069604404,-0.21750738,-0.20662376,-0.05061566,-0.08626816,0.12638701,0.21529344,-0.14716868,0.105050154,0.25824553,0.1348442,0.23615383,-0.07257073,-0.1759998,0.07485703,0.14563513,0.18751442,-0.052419566,-0.14378498,-0.03717773,-0.0771138,0.08841575,-0.08964738,-0.2831278,0.24693193,0.08223323,-0.15522055,-0.14799033,-0.06632395,-0.04745844,-0.023570312
conf_370,-0.18274176,-0.09046109,0.03568127,-0.003830981,0.13429454,0.14195079,0.14055216,0.16384205,-0.16775678,-0.10229012,0.1448785,0.15078159,-0.21653956,0.15280463,-0.14914085,0.17489254,-0.070000425,0.0351479,-0.26591346,0.13316438,-0.100047596,-0.1786413,0.010388238,-0.22704448,0.1723198,0.2516026,-0.23118739,-0.16014253,-0.11377522,0.0623848,0.031391148,-0.14603746,0.223244,0.20518973,-0.103005186,-0.23755184,-0.22845104,-0.1466844,-0.2372402,0.10751114,-0.14079665,-0.18649705,-0.14282489,-0.08840358,-0.18291372,-0.19510044,-0.18612492,0.18026474,0.15493456,0.15535022,0.0911561,0.07236077,-0.073834814,-0.20878778,-0.14884302,0.1289868,0.15721568,0.24812755,-0.08984128,0.22901466,-0.16347204,-0.20085643,-0.14273302,-0.19364141,0.21495223,-0.09556839,0.15721285,0.17812926,-0.14011702,0.14707924,-0.17306049,0.067487575,-0.16915478,-0.2806498,0.23979114,-0.107281946,-0.14692791,0.19023032,0.16018115,0.201393,0.17975543,-0.032937355,-0.026923776,0.23272182,0.18255869,0.11719086,-0.22411731,-0.15436314,-0.17028986,-0.100280255,0.13355687,-0.13485213,-0.17663485,0.121306576,0.14003995,-0.2013352,-0.2946097,0.1927717,-0.19501215,-0.18940757
conf_371,-0.17903222,-0.23225862,0.112292126,-0.21318579,0.22614963,0.053524584,0.19630527,0.18527043,-0.21341342,-0.023636196,0.1958113,0.17559756,-0.22176808,0.22278363,-0.20033525,0.20611677,-0.06521097,0.012316778,-0.26640713,0.09581627,-0.003707047,-0.21268556,0.23570329,-0.2771725,0.20388602,0.25854903,-0.19679174,-0.14281474,-0.14454594,0.03351878,0.10345892,-0.2549198,-0.0696933,0.26351064,-0.3393288,-0.22431666,-0.052664388,-0.22939196,-0.22328576,0.12248518,-0.23644453,-0.23354527,-0.1492227,0.09588223,-0.097263716,-0.25407434,0.0062555927,0.12342391,0.27793646,0.17775778,0.16564386,0.15046133,-0.035054483,-0.25864527,-0.15592134,0.26304796,0.2872742,0.13976645,-0.15248965,0.19440237,-0.1635366,-0.18425821,-0.12063568,-0.12483256,0.18540025,-0.1353275,0.22172505,0.21997322,-0.011613512,0.14701302,-0.21884477,-0.27132142,0.036495283,-0.24359174,0.1611568,0.04847005,-0.23135988,0.08185708,0.2626698,0.23447889,0.17954755,-0.15962988,-0.14081849,0.21264826,0.2341815,0.1690192,-0.111807756,-0.16849157,-0.010862637,-0.14401016,0.24716015,-0.13279192,-0.17857876,0.23851281,0.18347335,-0.14782469,-0.14128262,0.17878576,-0.1057451,-0.1630337
conf_372,-0.1492233,-0.14236924,0.11303036,0.045934197,0.18667446,0.05950967,0.19314677,0.19801745,-0.23197328,-0.12933609,0.22277114,0.12751472,-0.22216505,0.14932594,-0.14930983,0.18857856,0.067146786,0.13828868,-0.18162674,0.1018721,-0.12525658,-0.20583718,0.116038,-0.24387704,0.14834295,0.22876215,-0.21429858,-0.15302542,-0.21198256,0.040863387,0.08662513,-0.22933708,0.2491573,0.1265322,-0.047480356,-0.20340043,-0.22945918,-0.18778282,-0.19305687,0.1739162,-0.115691975,-0.16859902,-0.21382569,-0.1766994,-0.23484951,-0.18812416,-0.15991223,0.18760967,0.15916605,0.18654057,0.16973321,0.14348754,0.12509036,-0.13330133,-0.14853571,0.19191611,0.16733979,0.1917506,-0.14467104,0.12743086,-0.2450515,-0.14654996,-0.10001005,-0.13951172,0.1358973,-0.1271605,0.1886528,0.06701341,-0.046843693,0.16312364,-0.1992358,0.15494582,-0.21848078,-0.03551606,0.11840125,-0.21588828,-0.24586137,0.22776634,0.030097213,0.1205832,0.19674104,-0.077046596,-0.20552658,0.13487491,0.11758625,0.13360892,-0.24716246,-0.081079,-0.25236094,-0.14447401,0.16084877,-0.020141628,-0.18738544,0.21185501,0.152541,-0.13028525,-0.13038242,0.16321081,-0.07812872,-0.16216859
